ID,Flybase,Accession,Gene Name,logFC,logCPM,LR,PValue,fdr,Up-regulated in
GB42232,#N/A,XM_006571166.1," PREDICTED: Apis mellifera ELAV-like protein 2-like (LOC410689), transcript variant X2, mRNA",0.823039428,-0.603848352,7.084163402,0.007776812,0.044460658,Sterile
GB49598,FBgn0011305,XM_006560603.1," PREDICTED: Apis mellifera repressor splicing factor 1 (Rsf1), mRNA",0.823049243,6.544671113,18.34735402,1.84E-05,0.000567382,Sterile
GB51604,FBgn0020617,XM_001119966.3," PREDICTED: Apis mellifera retinal homeobox (Rx), mRNA",0.824306641,4.281664942,7.012973691,0.008092116,0.045628126,Sterile
GB53598,FBgn0034137,XR_408252.1," PREDICTED: Apis mellifera carbon catabolite-derepressing protein kinase-like (LOC102656656), transcript variant X3, misc_RNA",0.824414137,3.794642787,15.52361897,8.15E-05,0.001689198,Sterile
GB52785,FBgn0002937,XM_394000.5," PREDICTED: Apis mellifera neither inactivation nor afterpotential B (ninaB), transcript variant 1, mRNA",0.824575115,1.145829325,11.36481098,0.000748487,0.008682449,Sterile
GB43715,#N/A,XM_006562324.1," PREDICTED: Apis mellifera cytochrome P450 9S1 (CYP9S1), mRNA",0.824679359,5.654819961,11.19000247,0.000822392,0.009202558,Sterile
GB50415,FBgn0051140,XM_006562672.1," PREDICTED: Apis mellifera diacylglycerol kinase theta-like (LOC408809), transcript variant X7, mRNA",0.826883716,4.298214376,17.35983086,3.09E-05,0.000827471,Sterile
GB53779,#N/A,XM_006560137.1," PREDICTED: Apis mellifera uncharacterized LOC100578177 (LOC100578177), transcript variant X1, mRNA",0.827678129,4.392795149,13.78258302,0.00020523,0.003397251,Sterile
GB53013,FBgn0028482,XM_006569292.1," PREDICTED: Apis mellifera immunoglobulin-like and fibronectin type III domain containing 11 (IGFn3-11), transcript variant X3, mRNA",0.829814928,4.638619882,17.61600173,2.70E-05,0.000749552,Sterile
GB48146,#N/A,#N/A,#N/A,0.830013168,2.603111051,13.50202925,0.000238306,0.003791929,Sterile
GB51057,#N/A,XM_006566014.1," PREDICTED: Apis mellifera limpet (Lmpt), transcript variant X3, mRNA",0.830258575,0.919360886,7.422820043,0.00644018,0.038758407,Sterile
GB50826,#N/A,#N/A,#N/A,0.830526289,-0.452330396,9.449570663,0.002111985,0.0181423,Sterile
GB43052,FBgn0003149,XM_393281.5," PREDICTED: Apis mellifera paramyosin, long form-like (LOC409787), mRNA",0.831777896,9.473814979,7.811892831,0.005190351,0.03343475,Sterile
GB54922,#N/A,XM_001121032.3," PREDICTED: Apis mellifera serine protease 14 (SP14), transcript variant X1, mRNA",0.832467958,2.353826174,7.323053313,0.006807566,0.040420326,Sterile
GB50932,#N/A,XM_001121244.3," PREDICTED: Apis mellifera uncharacterized LOC725389 (LOC725389), transcript variant X1, mRNA",0.832503676,4.4000944,9.224198991,0.002388372,0.019821789,Sterile
GB44476,#N/A,XR_410988.1," PREDICTED: Apis mellifera uncharacterized LOC100577104 (LOC100577104), ncRNA",0.83355327,1.947811641,9.523910947,0.002028119,0.017641269,Sterile
GB48032,FBgn0032119,XM_006560263.1," PREDICTED: Apis mellifera cytoplasmic dynein 2 light intermediate chain 1-like (LOC726015), transcript variant X1, mRNA",0.835201812,2.109801894,12.36079615,0.000438444,0.005938137,Sterile
GB54554,FBgn0259223,XM_003249823.2," PREDICTED: Apis mellifera uncharacterized LOC100576182 (LOC100576182), mRNA",0.835574257,0.411217063,9.886948189,0.001664552,0.015342915,Sterile
GB48632,FBgn0261086,XM_396416.5," PREDICTED: Apis mellifera synaptotagmin 14 (Syt14), transcript variant X2, mRNA",0.835686649,2.324194307,13.85523366,0.000197446,0.003311689,Sterile
GB44145,#N/A,XM_393283.5," PREDICTED: Apis mellifera uncharacterized peptidase C1-like protein F26E4.3-like (LOC409789), mRNA",0.836098609,3.448728786,10.61699525,0.00112053,0.01141286,Sterile
GB51371,#N/A,XM_001123051.3," PREDICTED: Apis mellifera glutamine synthetase 2 cytoplasmic-like (LOC727342), partial mRNA",0.836270656,8.501346111,6.775799566,0.009240209,0.049563788,Sterile
GB47549,FBgn0052704,XM_393270.4," PREDICTED: Apis mellifera glutamate receptor, ionotropic kainate 2-like (LOC409777), transcript variant X3, mRNA",0.836358909,2.343618695,8.259574578,0.004053763,0.028518971,Sterile
GB41730,#N/A,XM_006565771.1," PREDICTED: Apis mellifera uncharacterized LOC100576251 (LOC100576251), mRNA",0.836726175,5.464799755,8.009441064,0.00465341,0.031093353,Sterile
GB53100,FBgn0085424,XM_006558673.1," PREDICTED: Apis mellifera POU domain, class 2, transcription factor 3-like (LOC727092), transcript variant X1, mRNA",0.837089817,2.668193524,6.799093367,0.009120417,0.049230709,Sterile
GB46883,#N/A,#N/A,#N/A,0.837475492,4.271272121,11.38864316,0.000738945,0.008598014,Sterile
GB42727,#N/A,#N/A,#N/A,0.837914863,3.188196282,8.863829425,0.002908767,0.02277937,Sterile
GB47730,#N/A,XM_006558577.1," PREDICTED: Apis mellifera uncharacterized LOC409327 (LOC409327), transcript variant X2, mRNA",0.839342792,2.632882803,11.18785607,0.000823344,0.00920643,Sterile
GB51059,#N/A,XM_006566019.1," PREDICTED: Apis mellifera limpet (Lmpt), transcript variant X8, mRNA",0.839435832,10.41809209,8.036775145,0.004583707,0.030763337,Sterile
GB53535,#N/A,#N/A,#N/A,0.839534567,1.024018652,8.384811837,0.003783694,0.027277259,Sterile
GB46055,#N/A,#N/A,#N/A,0.840843545,3.603349731,7.005692072,0.008125096,0.045722646,Sterile
GB44017,#N/A,XM_006567272.1," PREDICTED: Apis mellifera uncharacterized LOC411209 (LOC411209), transcript variant X2, mRNA",0.842459778,3.745423405,11.10206729,0.000862315,0.009516155,Sterile
GB55751,FBgn0003218,XM_006560933.1," PREDICTED: Apis mellifera retinal degeneration B (rdgB), transcript variant X1, mRNA",0.843354758,3.82221192,20.62576689,5.58E-06,0.000241062,Sterile
GB47625,#N/A,XM_396342.5," PREDICTED: Apis mellifera A disintegrin and metalloproteinase with thrombospondin motifs 3-like (LOC412890), mRNA",0.843422556,8.511156986,19.48463368,1.01E-05,0.000362602,Sterile
GB42803,#N/A,#N/A,#N/A,0.843639199,-0.555936291,6.808237818,0.009073827,0.049069705,Sterile
GB54723,FBgn0052666,XM_001122511.3," PREDICTED: Apis mellifera uncharacterized LOC726790 (LOC726790), transcript variant X1, mRNA",0.845062453,5.830217841,17.47496649,2.91E-05,0.000792795,Sterile
GB49725,FBgn0038248,XM_006571013.1," PREDICTED: Apis mellifera centrosomal protein of 78 kDa-like (LOC102653680), mRNA",0.845267998,1.891712274,12.58816523,0.000388197,0.005496573,Sterile
GB51852,FBgn0037336,XM_006564964.1," PREDICTED: Apis mellifera uncharacterized LOC409752 (LOC409752), transcript variant X1, mRNA",0.845303735,4.4062953,17.54288001,2.81E-05,0.000773939,Sterile
GB46861,#N/A,XM_392288.5," PREDICTED: Apis mellifera TNF receptor-associated factor 4-like (LOC408754), transcript variant X4, mRNA",0.845793654,3.342637101,7.873122841,0.005017493,0.03270949,Sterile
GB49010,FBgn0034788,XM_006572436.1," PREDICTED: Apis mellifera uncharacterized LOC409695 (LOC409695), transcript variant X1, mRNA",0.846141554,5.542474581,16.61402369,4.58E-05,0.001118967,Sterile
GB50622,FBgn0263220,XM_006572226.1," PREDICTED: Apis mellifera hyperkinetic (Hk), mRNA",0.846291812,6.400535776,12.906692,0.000327409,0.004853965,Sterile
GB44632,#N/A,#N/A,#N/A,0.848131622,2.005089838,8.929982307,0.002805271,0.022249395,Sterile
GB54728,#N/A,XM_006557844.1," PREDICTED: Apis mellifera uncharacterized LOC100578321 (LOC100578321), transcript variant X2, mRNA",0.848989596,4.054391344,14.79214645,0.000120034,0.002265891,Sterile
GB51828,FBgn0036377,XM_006564976.1," PREDICTED: Apis mellifera uncharacterized LOC725775 (LOC725775), transcript variant X2, mRNA",0.849192795,4.644987143,24.53336483,7.30E-07,5.63E-05,Sterile
GB54549,FBgn0032381,NM_001040259.1," Apis mellifera alpha-glucosidase (Hbg2), mRNA",0.849521754,10.34389582,7.392503374,0.006549627,0.03926159,Sterile
GB49260,FBgn0262720,XM_001120347.3," PREDICTED: Apis mellifera C-type lectin 1 (CTL1), mRNA",0.850061206,3.368088638,10.03632081,0.001534835,0.014450648,Sterile
GB43276,FBgn0058470,XM_392602.5," PREDICTED: Apis mellifera aminopeptidase N-like (LOC409077), transcript variant X2, mRNA",0.850555633,3.841271493,7.140061707,0.007538057,0.043356664,Sterile
GB40554,FBgn0010315,XM_396634.4," PREDICTED: Apis mellifera cyclin D (CycD), mRNA",0.850727596,5.710938438,17.2436422,3.29E-05,0.000862933,Sterile
GB50975,#N/A,XM_006566035.1," PREDICTED: Apis mellifera uncharacterized LOC410204 (LOC410204), mRNA",0.851402279,5.569472698,12.8853025,0.000331173,0.004885921,Sterile
GB45962,#N/A,XM_006563119.1," PREDICTED: Apis mellifera uncharacterized LOC410637 (LOC410637), transcript variant X7, mRNA",0.851796555,4.689558335,9.501946201,0.002052541,0.017802745,Sterile
GB45911,#N/A,XM_003249641.2," PREDICTED: Apis mellifera protein lethal(2)essential for life-like (LOC724405), mRNA",0.851797167,5.184699467,10.18632101,0.001414863,0.013507812,Sterile
GB45803,#N/A,XM_006561401.1," PREDICTED: Apis mellifera dentin sialophosphoprotein (Dspp), transcript variant X2, mRNA",0.851938184,3.984817357,10.16039737,0.001434897,0.013662089,Sterile
GB50469,FBgn0020912,XM_006562662.1," PREDICTED: Apis mellifera uncharacterized LOC100578446 (LOC100578446), transcript variant X5, mRNA",0.852699901,2.520626265,10.39246589,0.001265305,0.012428946,Sterile
GB44477,#N/A,XR_410988.1," PREDICTED: Apis mellifera uncharacterized LOC100577104 (LOC100577104), ncRNA",0.853424002,3.648753273,10.23567346,0.001377503,0.013263677,Sterile
GB43447,#N/A,XR_408206.1," PREDICTED: Apis mellifera uncharacterized LOC725677 (LOC725677), transcript variant X2, ncRNA",0.853711269,1.44086518,8.463568231,0.003623303,0.026559428,Sterile
GB50533,#N/A,XM_006561050.1," PREDICTED: Apis mellifera uncharacterized LOC102656029 (LOC102656029), mRNA",0.854068736,3.618810349,8.979555532,0.002730171,0.021801193,Sterile
GB50573,#N/A,XM_001121861.3," PREDICTED: Apis mellifera uncharacterized LOC726094 (LOC726094), mRNA",0.854110124,1.355546126,9.039926287,0.002641463,0.021271685,Sterile
GB41383,#N/A,XM_001122654.3," PREDICTED: Apis mellifera uncharacterized LOC726937 (LOC726937), mRNA",0.854769737,3.240824833,13.72536508,0.000211578,0.003479582,Sterile
GB50047,#N/A,NM_001011629.1," Apis mellifera transcription factor mblk-1-like (Mblk-1), mRNA",0.855117301,7.600291452,7.151366615,0.007490689,0.043168877,Sterile
GB40409,FBgn0085415,XM_006559464.1," PREDICTED: Apis mellifera uncharacterized LOC100577488 (LOC100577488), transcript variant X1, mRNA",0.855238891,-0.040918759,7.307528266,0.006866631,0.040680441,Sterile
GB43543,FBgn0024963,XM_006560173.1," PREDICTED: Apis mellifera glutamate-gated chloride channel (GluCl), transcript variant X6, mRNA",0.857399326,4.971315409,19.57540726,9.67E-06,0.000349061,Sterile
GB44582,#N/A,XM_006567665.1," PREDICTED: Apis mellifera synaptosomal-associated protein 25-like (LOC411114), transcript variant X13, mRNA",0.857765976,7.565124101,17.06584542,3.61E-05,0.000928366,Sterile
GB49774,#N/A,#N/A,#N/A,0.858401454,6.657234122,7.264295254,0.007033886,0.041364914,Sterile
GB54257,#N/A,XM_006564448.1," PREDICTED: Apis mellifera uncharacterized LOC100577343 (LOC100577343), transcript variant X2, mRNA",0.858427555,2.877341423,12.59958273,0.000385833,0.005484674,Sterile
GB54818,FBgn0014863,XM_006568032.1," PREDICTED: Apis mellifera muscle LIM protein Mlp84B-like (LOC411285), transcript variant X2, mRNA",0.858930699,10.25474715,9.879727343,0.001671097,0.015371665,Sterile
GB50976,FBgn0083919,XM_006566035.1," PREDICTED: Apis mellifera uncharacterized LOC410204 (LOC410204), mRNA",0.859403858,8.060171757,13.29258703,0.000266458,0.004135944,Sterile
GB40074,FBgn0014859,XM_006560394.1," PREDICTED: Apis mellifera hormone receptor-like in 38 (Hr38), transcript variant X1, mRNA",0.859750539,5.287349335,19.00203476,1.31E-05,0.000438031,Sterile
GB42794,FBgn0027586,XM_393105.5," PREDICTED: Apis mellifera circadian clock-controlled protein-like (LOC409602), transcript variant 1, mRNA",0.8602014,10.0618254,9.803158446,0.001742124,0.015823859,Sterile
GB52723,#N/A,XM_006564857.1," PREDICTED: Apis mellifera uncharacterized LOC726322 (LOC726322), transcript variant X2, mRNA",0.860301521,5.558474396,16.73731105,4.29E-05,0.00106941,Sterile
GB55729,#N/A,XM_001122824.3," PREDICTED: Apis mellifera yellow-x2 (Y-x2), mRNA",0.860321837,9.525937686,7.625650239,0.005754392,0.035896445,Sterile
GB44584,#N/A,XM_006567657.1," PREDICTED: Apis mellifera synaptosomal-associated protein 25-like (LOC411114), transcript variant X5, mRNA",0.860748728,5.889292022,10.78230747,0.001024749,0.010717191,Sterile
GB47401,FBgn0004862,XM_003251590.2," PREDICTED: Apis mellifera thyroid transcription factor 1-like (LOC100577942), mRNA",0.861101527,1.897680693,9.973768283,0.001587862,0.014863588,Sterile
GB44583,FBgn0011288,XM_006567662.1," PREDICTED: Apis mellifera synaptosomal-associated protein 25-like (LOC411114), transcript variant X10, mRNA",0.862681464,6.354188303,20.02621266,7.64E-06,0.000298403,Sterile
GB40006,#N/A,XM_006571133.1," PREDICTED: Apis mellifera nesprin-1-like (LOC551356), mRNA",0.864058118,3.889615691,8.61316835,0.003337412,0.025131476,Sterile
GB45984,#N/A,#N/A,#N/A,0.864478877,0.09482161,7.910581398,0.004914647,0.032145125,Sterile
GB44954,#N/A,XR_410671.1," PREDICTED: Apis mellifera uncharacterized LOC100577828 (LOC100577828), transcript variant X3, ncRNA",0.864843348,4.288805102,10.46842106,0.001214325,0.012070087,Sterile
GB54150,FBgn0039061,XM_006563077.1," PREDICTED: Apis mellifera uncharacterized LOC408462 (LOC408462), mRNA",0.866037001,4.705993267,15.38326717,8.78E-05,0.001792516,Sterile
GB49866,FBgn0085369,XM_006565033.1," PREDICTED: Apis mellifera uncharacterized LOC724120 (LOC724120), transcript variant X1, mRNA",0.866566839,5.19317636,8.454752634,0.003640908,0.026594196,Sterile
GB51185,#N/A,XM_006557522.1," PREDICTED: Apis mellifera uncharacterized LOC100576233 (LOC100576233), mRNA",0.867173209,2.566131373,9.276101254,0.002321631,0.019400711,Sterile
GB48046,#N/A,XM_006568066.1," PREDICTED: Apis mellifera juvenile hormone esterase-like (LOC413047), mRNA",0.867367429,3.530795954,11.62340074,0.000651272,0.007873295,Sterile
GB49793,#N/A,XM_003251145.2," PREDICTED: Apis mellifera uncharacterized LOC100577530 (LOC100577530), transcript variant X1, mRNA",0.867449111,2.264680539,14.11794767,0.000171698,0.002992108,Sterile
GB40114,FBgn0034520,XM_006560321.1," PREDICTED: Apis mellifera homeobox protein ceh-19-like (LOC102654608), mRNA",0.868427638,2.416948111,11.20893796,0.000814043,0.009156312,Sterile
GB50236,#N/A,NM_001270832.1," Apis mellifera cuticular protein CPF2 (CPF2), transcript variant 1, mRNA",0.868648478,5.001907213,13.52127995,0.000235873,0.003766968,Sterile
GB49993,#N/A,NM_001270831.1," Apis mellifera cuticular protein CPF1 (CPF1), mRNA",0.86878764,5.00185975,13.51859873,0.000236211,0.003766968,Sterile
GB50572,FBgn0040279,XM_392084.5," PREDICTED: Apis mellifera uncharacterized LOC408538 (LOC408538), mRNA",0.8688226,1.142177466,7.185357188,0.007350092,0.042630533,Sterile
GB52635,#N/A,#N/A,#N/A,0.869220563,1.089200602,6.868651312,0.008772083,0.048018938,Sterile
GB50247,#N/A,XM_003250247.2," PREDICTED: Apis mellifera uncharacterized LOC100577551 (LOC100577551), transcript variant X1, mRNA",0.87044877,4.850972498,8.748557098,0.003098471,0.023766271,Sterile
GB51058,#N/A,XM_006566016.1," PREDICTED: Apis mellifera limpet (Lmpt), transcript variant X5, mRNA",0.870608604,6.67720833,15.49200433,8.29E-05,0.001710685,Sterile
GB45708,#N/A,XM_001122194.3," PREDICTED: Apis mellifera annulin-like (LOC726462), mRNA",0.870689207,6.421389311,10.91743619,0.000952634,0.010201705,Sterile
GB51558,FBgn0050263,XM_003251673.2," PREDICTED: Apis mellifera uncharacterized LOC100576454 (LOC100576454), transcript variant X1, mRNA",0.870949786,4.905729031,11.53464116,0.000683113,0.008141631,Sterile
GB52447,FBgn0036780,XM_003250728.2," PREDICTED: Apis mellifera uncharacterized LOC100578730 (LOC100578730), transcript variant 1, mRNA",0.870979778,1.896175191,8.266381231,0.004038592,0.028464958,Sterile
GB53286,FBgn0262111,XM_392917.5," PREDICTED: Apis mellifera forked (f), mRNA",0.871415649,3.668909832,8.849692014,0.002931384,0.022914251,Sterile
GB54627,FBgn0015774,XM_397225.5," PREDICTED: Apis mellifera netrin-A-like (LOC413786), transcript variant X2, mRNA",0.871492491,1.7848833,13.18629807,0.000282003,0.004315533,Sterile
GB52028,#N/A,XM_006566845.1," PREDICTED: Apis mellifera translation elongation factor eEF-1 alpha chain (Ef-1a-f1), transcript variant X3, mRNA",0.871673802,7.656973928,10.27684333,0.001347102,0.01301371,Sterile
GB45713,#N/A,NM_001242432.1," Apis mellifera transglutaminase (Tg), mRNA",0.872251097,5.937790406,12.02938854,0.000523683,0.006726864,Sterile
GB52776,#N/A,XM_006564804.1," PREDICTED: Apis mellifera hyaluronoglucosaminidase (LOC406146), transcript variant X1, mRNA",0.873209817,6.213949557,9.910815519,0.001643103,0.015242444,Sterile
GB49445,#N/A,XM_006560709.1," PREDICTED: Apis mellifera uncharacterized LOC100576123 (LOC100576123), mRNA",0.873696046,1.69943721,9.392378725,0.002178893,0.018538891,Sterile
GB54724,FBgn0036984,XM_006557837.1," PREDICTED: Apis mellifera cationic amino acid transporter 4-like (LOC551796), mRNA",0.873938753,3.843465941,13.13078947,0.000290482,0.004405359,Sterile
GB43446,FBgn0040505,XM_392254.5," PREDICTED: Apis mellifera uncharacterized LOC408718 (LOC408718), transcript variant X4, mRNA",0.874215635,5.343911856,24.56365766,7.19E-07,5.63E-05,Sterile
GB45040,FBgn0043364,XM_006566351.1," PREDICTED: Apis mellifera uncharacterized LOC410326 (LOC410326), transcript variant X1, mRNA",0.874547733,5.928205364,9.220954315,0.002392608,0.019846109,Sterile
GB48454,FBgn0000108,XM_006562889.1," PREDICTED: Apis mellifera beta amyloid protein precursor-like (Appl), transcript variant X1, mRNA",0.874943965,8.64718999,18.22863276,1.96E-05,0.000589669,Sterile
GB50320,#N/A,XM_001123310.2," PREDICTED: Apis mellifera uncharacterized LOC727603 (LOC727603), mRNA",0.875067765,0.537791135,9.061873976,0.002609944,0.021096448,Sterile
GB50930,#N/A,XM_006566113.1," PREDICTED: Apis mellifera uncharacterized LOC725422 (LOC725422), transcript variant X4, mRNA",0.875507326,6.471173949,11.93184477,0.000551825,0.006982126,Sterile
GB48155,#N/A,XM_006569414.1," PREDICTED: Apis mellifera uncharacterized LOC408903 (LOC408903), transcript variant X10, mRNA",0.876429812,4.654261776,11.00168503,0.000910291,0.009844159,Sterile
GB50417,#N/A,XM_006562674.1," PREDICTED: Apis mellifera diacylglycerol kinase theta-like (LOC408809), transcript variant X9, mRNA",0.876538087,4.225884247,12.96529999,0.000317318,0.004736698,Sterile
GB41464,FBgn0039938,XM_392414.5," PREDICTED: Apis mellifera Sox box protein at 102F ortholog (LOC408884), transcript variant X5, mRNA",0.877673901,4.705551753,20.12150441,7.27E-06,0.00028986,Sterile
GB51293,#N/A,#N/A,#N/A,0.879029635,3.147849985,11.41461506,0.000728686,0.008517778,Sterile
GB52134,#N/A,#N/A,#N/A,0.879038633,5.545103022,13.9541561,0.000187323,0.003180515,Sterile
GB49735,#N/A,XM_006571002.1," PREDICTED: Apis mellifera adenylate kinase isoenzyme 5-like (LOC724374), transcript variant X2, mRNA",0.879164968,-0.332318486,7.541250785,0.006030217,0.036996195,Sterile
